title,abstract,authors,year,doi,source,keywords,doc_type,citations,database,query
DIM: Dynamic Integration of Multimodal Entity Linking with Large Language Model,"Our study delves into Multimodal Entity Linking, aligning the mention in multimodal information with entities in knowledge base. Existing methods are still facing challenges like ambiguous entity representations and limited image information utilization. Thus, we propose dynamic entity extraction using ChatGPT, which dynamically extracts entities and enhances datasets. We also propose a method: Dynamically Integrate Multimodal information with knowledge base (DIM), employing the capability of the Large Language Model (LLM) for visual understanding. The LLM, such as BLIP-2, extracts information relevant to entities in the image, which can facilitate improved extraction of entity features and linking them with the dynamic entity representations provided by ChatGPT. The experiments demonstrate that our proposed DIM method outperforms the majority of existing methods on the three original datasets, and achieves state-of-the-art (SOTA) on the dynamically enhanced datasets (Wiki+, Rich+, Diverse+). For reproducibility, our code and collected datasets are released on https://github.com/season1blue/DIM. © The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd. 2025.","Song, S.; Li, S.; Yu, J.; Zhao, S.; Li, X.; Ma, J.; Liu, X.; Li, Z.; Mao, X.",2025,10.1007/978-981-97-8620-6_13,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Large language model; Multimodal entity linking; Multimodal information processing; Object recognition,Conference paper,0,Scopus,R2B
In-situ quality inspection based on coaxial melt pool images for laser powder bed fusion with depth graph network guided by prior knowledge,"In-situ monitoring is crucial for enhancing process quality control in laser powder bed fusion (LPBF). Currently, data-driven approaches in LPBF in-situ quality monitoring have shown remarkable success. However, existing data-driven methods often lack integration with physical knowledge, leading to the opacity of decision-making processes. Research on LPBF knowledge-data mixed-driven modeling is still relatively scarce. To address this gap, this paper proposes a deep graph network method guided by prior knowledge (MK-DGNet) for in-situ quality inspection based on coaxial melt pool images. In the proposed method, prior knowledge is first extracted based on understanding of melt pool. Then, the fusion module is used to place images and knowledge vectors in the same dimensional space. Finally, a deep graph network architecture is elaborately established, taking graph-formatted data as input to learn deep-layer relationships between nodes and edges. The superiority of MK-DGNet is demonstrated using publicly available NIST datasets and self-built CMPQ dataset. Additionally, explainable artificial intelligence methods are employed to explain the basis of network decisions and the effectiveness of prior knowledge. This research provides new methods and perspectives for addressing quality issues in the LPBF process. © 2024","Zhang, Y.; Du, H.; Zhao, K.; Gao, J.; Peng, X.; Cheng, L.; Fang, C.; Chen, G.",2025,10.1016/j.ymssp.2024.111993,Mechanical Systems and Signal Processing,Explainable artificial intelligence; Graph neural network; In-situ monitoring; Laser power bed fusion; Prior knowledge,Article,6,Scopus,R2B
Combining ChatGPT and knowledge graph for explainable machine learning-driven design: a case study,"Machine learning has been widely used in design activities, enabling more informed decision-making. However, high-performance machine learning models, often referred to as ‘black-box', result in a lack of explainability regarding predictions. The absence of explainability erodes the trust between designers and these models and hinders human-machine collaboration for desirable design decisions. Explainable AI focuses on creating explanations that are accessible and comprehensible to stakeholders, thereby improving explainability. A recent advancement in the field of explainable AI involves leveraging domain-specific knowledge via knowledge graph. Additionally, the advent of large language models like ChatGPT, acclaimed for their ability to output domain knowledge, perform complex language processing, and support seamless end-user interaction, has the potential to expand the horizons of explainable AI. Inspired by these developments, we propose the novel hybrid method that synergizes ChatGPT and knowledge graph to augment post-hoc explainability in design context. The outcome is the generation of more contextual and meaningful explanations, with the added possibility of further interaction to uncover deeper insights. The effectiveness of the proposed method is illustrated through a case study on customer segmentation. © 2024 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","Hu, X.; Liu, A.; Dai, Y.",2025,10.1080/09544828.2024.2355758,Journal of Engineering Design,ChatGPT; explainable AI; knowledge graph; Machine learning; product design,Article,13,Scopus,R2B
SHADO: A Semantics-Preserving Hybrid Framework for Automatic Text Classification Using Domain Ontology,"In this article, we introduce SHADO: A Semantics-Preserving Hybrid Framework for Automatic Text Classification Using Domain Ontology, an innovative architecture that systematically integrates domain ontologies throughout a multi-phase processing pipeline to achieve superior classification accuracy. Our approach employs a comprehensive six-phase methodology: rigorous text preprocessing, strategic ontology selection and mapping, semantic enrichment with relationship preservation, intelligent feature extraction, dimensionality reduction with semantic constraints, and hybrid ensemble classification combining traditional machine learning algorithms with transformer-based models like BERT. Our experiments, conducted on a multi-source corpus of 5,536 documents covering five domains (politics, sports, technology, medical, and education) compiled from the 10 Newsgroups, BBC News, and Kaggle/UCI repositories, demonstrate excellent performance. SHADO achieves up to 97.11% accuracy, surpassing purely lexical models by 4.7%. These results confirm that SHADO consistently enhances both semantic coherence and classification reliability. Overall, SHADO represents a robust and scalable solution bridging the gap between statistical pattern recognition and semantic understanding, delivering high accuracy and interpretable classifications through explicit ontological knowledge integration. ©2025 The authors.",,2025,,,BERT; dimensionality reduction; domain ontologies; hybrid ensemble; machine learning; semantic enrichment; SHADO; text classification,Article,0,Scopus,R2B
A Hybrid RAG Architecture for Context-Aware Sugarcane Irrigation Scheduling,"This research presents a Hybrid Retrieval-Augmented Generation (H-RAG) architecture for analyzing IoT time-series data to support irrigation decision-making in sugarcane, a major Thai cash crop that is sensitive to environmental variability. The study integrates five consecutive years (2019-2024) of IoT sensor data - rainfall, temperature, relative humidity, solar radiation, and multi-depth soil moisture - with agronomic knowledge such as Kc, ETc, and the principles of Regulated Deficit Irrigation (RDI), to generate context-aware and explainable recommendations (Explainable AI). The H-RAG model employs hybrid retrieval that combines embedding vectors from time-series data with knowledge graphs to improve retrieval accuracy and reduce misleading outputs. Evaluation is performed against a baseline retrieval, measured by Precision@5, Recall@5, and nDCG, as well as Yield Index, Water Use Efficiency (WUE), and Commercial Cane Sugar (CCS). Experimental results show that H-RAG increases Precision@5 from 0.239 to 0.470 and Recall@5 from 0.317 to 0.470, with XAI coverage rising by more than 25% compared with conventional methods. This reflects the system's ability to produce context-congruent and traceable recommendations. The study contributes methodologically, technically, and practically to Responsible AI for sustainable water management in agriculture. © 2025 IEEE.",,2025,,,Explainable AI; IoT Time-Series; Knowledge Graph; Retrieval-Augmented Generation; Sugarcane Irrigation,Conference paper,0,Scopus,R2B
A Hybrid Architecture to Optimize Persian FAQ Retrieval using Semantic Similarity Search,"Traditional FAQ-based Question Answering (QA) systems, which rely on lexical matching, often fail to comprehend the semantic nuances of morphologically rich languages like Persian. Furthermore, their performance is typically measured by rigid metrics that underestimate a model's true capabilities. This paper addresses these challenges by proposing a novel, two-stage Hybrid Clustering-Based Search architecture designed to improve both the accuracy and efficiency of semantic retrieval. We introduce an iterative ""Hierarchical DBSCAN""method to cluster a real-world Persian knowledge base, allowing for a focused, coarse-to-fine search pipeline. To robustly evaluate our system, we created a new multi-faceted dataset containing formal, informal, and challenging queries. Our experiments show that the proposed hybrid architecture, achieves a Top-1 accuracy of 79% and a Top-3 accuracy of 86% and also answering delay of only 0.115 seconds. This represents an improvement in both accuracy and speed compared to the optimal E5-Base model in the standard Direct Semantic Search baseline. Our work provides an efficient and validated blueprint for developing practical semantic QA systems for the Persian language. © 2025 IEEE.",,2025,,,Evaluation Framework; FAQ Retrieval; Hybrid Clustering; Persian Language Processing; Semantic Search; Sentence Embeddings,Conference paper,0,Scopus,R2B
Integrating RAG and LLM for Automated Code Review in Practice,"With the rapid development of the digital economy, software development capability has become a key element of corporate core competitiveness. When facing urgent projects or short-term manpower shortages, companies often resort to temporary outsourcing solutions, leading to significant code quality issues in outsourced projects. Traditional static code analysis tools suffer from limitations such as delayed rule updates, insufficient cross-module analysis capabilities, and weak interpretability of results, making them inadequate to meet current demands. Advances in large language models (LLM) and retrieval-augmented generation (RAG) offer new possibilities for code quality management. However, current LLM-based solutions still face challenges including insufficient comment accuracy, low practicality, and a lack of targeted systematic improvement mechanisms. To address these issues, this study constructs a code graph knowledge base to provide effective contextual information and proposes a novel AI Code Review (AI-CR) framework. Experimental results demonstrate that the framework significantly improves adoption rate and developer trust. In comparative experiments, the adoption rate increased by 18.5%, surpassing that of contemporaneous manual reviews. © 2025 IEEE.",,2025,,,Code Review; Large Language Model; Retrieval-Augmented Generation,Conference paper,0,Scopus,R2B
Personalized Learning Path Optimization Based on a CNN-KNN Hybrid Model for Predicting Learning Performance,"With the rapid growth of online learning data and multimodal physiological signals, accurately extracting learners' cognitive and affective features has become a core challenge in educational AI. This study proposes an end-to-end dynamic closed-loop optimization framework. First, a spatio-temporal attention module is embedded into a convolutional neural network. This fuses behavior logs and physiological signals. It yields high-dimensional profiles of cognitive load, emotional engagement, and knowledge structure. Next, dynamic weighted KNN applies exponential decay and differentiation amplification on these profiles and feedback signals. It achieves real-time adaptive clustering. Finally, Dijkstra's algorithm locates an initial global path on the weighted knowledge graph. Then, multi-objective functions and an ant colony optimization strategy refine the path continuously. Refinement uses prediction confidence and online feedback. Experiments on large-scale datasets of online behavior and physiological signals show that our framework outperforms linear models, standalone deep models, and stepwise methods. It yields higher prediction accuracy, path efficiency, learning gains, and user satisfaction. Moreover, the real-time feedback loop improves robustness to learner heterogeneity and noise. Finally, we discuss challenges in cross-domain deployment, multimodal integration, and online implementation. We suggest future work on automated hyperparameter tuning, model lightweighting, and interpretability. Our framework offers guidance for personalized learning path planning in smart education. © 2025 IEEE.",,2025,,,AI; Dijkstra and ant colony optimization; Dynamic neighbor-weighted KNN; Personalized learning closed loop; Spatio-temporal attention,Conference paper,0,Scopus,R2B
MGA-KGF: A Multi-Granularity Adaptive Knowledge Graph Fusion Framework for Heterogeneous Multi-Source Smart Grid Data,"Smart grids generate heterogeneous data streams that span real-time operation and long-horizon planning. However, Transaction Processing (TP) data and Analytical Processing (AP) data differ markedly in timeliness, structure, and semantics, creating persistent barriers to end-to-end intelligence. We propose MGA-KGF, a multi-granularity, layered framework for knowledge-graph-centric fusion of heterogeneous multi-source smart-grid data. MGA-KGF (i) performs unified multi-source access and quality assurance, (ii) constructs fine-grained, mediumgrained, and coarse-grained knowledge units with explicit spatiotemporal alignment, and (iii) realizes bidirectional TP/AP fusion via an event-driven TransE-GAT pipeline with temporal and statistical attention. A load-aware storage and indexing scheme dynamically balances query latency and compression by migrating hot and cold knowledge. Deployed across core scenarios-equipment lifecycle management, rapid fault localization and traceability, regional load forecasting and resilience assessment, and O&M risk evaluation-MGA-KGF improves timeliness, semantic consistency, and cross-granularity reasoning quality, while remaining modular and extensible. The framework offers a practical path toward knowledge-reliable, real-time-toplanning integration in modern power systems and lays the groundwork for future incorporation of large language models and renewable-rich operating contexts. © 2025 IEEE.",,2025,,,heterogeneous multi-source data; Knowledge graph fusion; multi-granularity modeling; smart grid; TP/AP data integration,Conference paper,0,Scopus,R2B
Knowledge-Enhanced DLM-DTI: Improving Drug-Target Interaction Prediction with Biological Knowledge Integration,"Deep language model-based DTI predictors often lack integration of biological knowledge, resulting in limited interpretability. This work introduces a knowledge-enhanced DLM-DTI framework that incorporates KEGG pathways and Gene Ontology annotations into transformer-based molecular and protein representations. Benchmark results show 7 - 9% higher AUC-ROC and 9-11% higher AUPR compared to leading baselines. Case studies in oncology and cardiovascular diseases achieve AUC-ROC scores of 0.945 and 0.923, respectively, with attention weights revealing biologically meaningful pathways. The framework maintains efficiency with 0.02-second inference per pair, enabling practical application to large-scale virtual screening. © 2025 IEEE.","Li, Y.",2025,10.1109/cme67420.2025.11239396,"2025 19th International Conference on Complex Medical Engineering, CME 2025",biological knowledge integration; deep learning; drug-target interaction; hint-based learning; interpretability,Conference paper,0,Scopus,R2B
Brain compensation mechanisms of large language models in clinical decision-making in acupuncture: A fusion study using fNIRS and eye-tracking,"Reconstructing cognitive processes during medical decision-making tasks from multimodal neuroimaging data is a significant challenge for both artificial intelligence and clinical research. Unlike prior work that relies on sequential pipelines, which are prone to losing domain-specific semantic relationships and thus to lower accuracy, higher cognitive load, and diminished interpretability in specialized domains like acupuncture, this study presents the Knowledge Graph-Enhanced Neurocognitive Framework. Grounded in the integrative decision-making mechanisms of acupuncture, this framework combines Functional Near-Infrared Spectroscopy (fNIRS) and eye-tracking signals with canonical literature and clinical knowledge. This multimodal approach preserves fine-grained semantics while substantially reducing cognitive burden and enhancing model transparency, offering a new technical route for Artificial Intelligence (AI) assisted acupuncture decisions. The framework integrates hierarchical neural features extracted from fNIRS and eye-tracking with treatment patterns from the medical literature using a multi-feature fusion approach. The experiment involved randomly assigning 60 participants to either an AI-assisted or a non-AI-assisted group. The AI group used a Large Language Models (LLMs) to assist with acupoint compatibility prescriptions based on medical records, while the non-AI group performed manual selection without LLMs support. Both groups were assessed using fNIRS and eye-tracking during acupoint compatibility tasks. The framework achieved 72 % accuracy in treatment compatibility tasks, fNIRS data indicated distinct cortical activation patterns, with the AI group demonstrating less activation in regions associated with cognitive load. Eye-tracking data revealed that the AI group exhibited shorter fixation durations and fewer attentional adjustments, suggesting enhanced cognitive efficiency. Our approach aims to enhance the application of brain-inspired AI in clinical settings, specifically targeting the intricate and dynamic nature of acupuncture treatment decisions. © 2025 Elsevier Ltd. All rights are reserved, including those for text and data mining, AI training, and similar technologies.","Lin, W.; Yin, T.; Chen, Z.-S.; Zeng, F.; Chiclana, F.; Pedrycz, W.",2025,10.1016/j.eswa.2025.130870,Expert Systems with Applications,Acupuncture clinical decision-making; Brain compensation mechanisms; Knowledge graph; Large language models,Article,0,Scopus,R2B
CausalRAG: Integrating Causal Graphs into Retrieval-Augmented Generation,"Large language models (LLMs) have revolutionized natural language processing (NLP), particularly through Retrieval-Augmented Generation (RAG), which enhances LLM capabilities by integrating external knowledge. However, traditional RAG systems face critical limitations, including disrupted contextual integrity due to text chunking, and over-reliance on semantic similarity for retrieval. To address these issues, we propose CausalRAG, a novel framework that incorporates causal graphs into the retrieval process. By constructing and tracing causal relationships, CausalRAG preserves contextual continuity and improves retrieval precision, leading to more accurate and interpretable responses. We evaluate CausalRAG against regular RAG and graph-based RAG approaches, demonstrating its superiority across several metrics. Our findings suggest that grounding retrieval in causal reasoning provides a promising approach to knowledge-intensive tasks. © 2025 Association for Computational Linguistics.","Wang, N.; Han, X.; Singh, J.; Ma, J.; Chaudhary, V.",2025,10.18653/v1/2025.findings-acl.1165,Proceedings of the Annual Meeting of the Association for Computational Linguistics,,Conference paper,1,Scopus,R2B
Integration of deep learning and knowledge graphs for intelligent agent decision optimisation,"This study proposes DK-POL, integrating deep reinforcement learning with dynamic knowledge graph reasoning. Through semantic alignment, dual-channel fusion, and adaptive constraint optimisation, DK-POL consistently outperforms DQN, PPA, and SCA. Task success rates reach 91% on Freebase, 94% on CompGCN, and over 80% on MAG240M, with constraint violations nearly eliminated. Under 30% feature noise, DK-POL maintains 83.8% accuracy. Reasoning analysis reveals deeper relational traversal with low overhead (4.8 ms), demonstrating strong robustness, interpretability, and scalability across diverse decision-making scenarios. © 2025 Informa UK Limited, trading as Taylor & Francis Group.","Huang, B.; Chen, S.; Huang, M.; Feng, Z.; Chen, F.",2025,10.1080/23335777.2025.2606251,Cyber-Physical Systems,Deep learning; intelligent agents; knowledge graph; knowledge-driven AI; reinforcement learning; semantic reasoning,Article,0,Scopus,R2B
Multimodal Health Risk Prediction System for Chronic Diseases via Vision-Language Fusion and Large Language Models,"With the rising global burden of chronic diseases and the multimodal and heterogeneous clinical data (medical imaging, free-text recordings, wearable sensor streams, etc.), there is an urgent need for a unified multimodal AI framework that can proactively predict individual health risks. We propose VL-RiskFormer: a hierarchical stacked visual-language multimodal Transformer with a large language model (LLM) inference head embedded in its top layer. The system builds on the dual-stream architecture of existing visual-linguistic models (e.g., PaLM-E, LLaVA) with four key innovations: (i) pre-training with cross-modal comparison, fine-grained alignment of radiological images, fundus maps, and wearable device photos with corresponding clinical narratives using momentum update encoders and debiased InfoNCE losses; (ii)Tme fusion block integrates irregular visit sequences into the causal Transformer decoder through adaptive time interval position coding; (iii) Design a disease ontology map adapter, injecting ICD-10 into visual and textual channels in layers, and inferring comorbid patterns with the help of graph attention mechanism. On the MIMIC-IV longitudinal cohort, VL-RiskFormer achieved an average AUROC of 0.9 with an expected calibration error of 2.7%. © 2025 IEEE.","Lu, D.; Wu, S.; Huang, X.",2025,10.1109/icahn67688.2025.00022,"Proceedings - 2025 International Conference on Artificial Intelligence, Human-Computer Interaction and Natural Language Processing, ICAHN 2025",Electronic Health Records; Hierarchical Transformer; Multimodal Fusion; Personalized Health Recommendations,Conference paper,0,Scopus,R2B
"Semantic-web–Enhanced Hybrid Learning for Career Planning: Ontology-driven Matching, Sequence Forecasting, and Closed-loop Optimization","Conventional counselling workflows struggle with the scale and heterogeneity of labor-market data. This manuscript presents a semantic-web–enhanced hybrid learning framework for university career planning, embedding ontology-driven modelling and knowledge-graph representation into AI-based recommendation. The framework (i) constructs a domain ontology to organize skills, roles, and behavioral features, (ii) applies natural language processing to curate and semantically align heterogeneous resources, (iii) integrates a gradient-boosted decision tree for skill-to-role matching with a transformer-based sequence model for progression forecasting, and (iv) employs a closed-loop optimization that updates ontology weights and model parameters from longitudinal outcomes. An interpretable recommendation interface provides semantic rationales to support counsellor–student dialogue, while governance measures incorporate privacy-by-design and role-based access control. In deployment with 800 final-year students, the system improved first-round interview hit rate by 27% and six-month job satisfaction by 22% compared with a matched control cohort. Ablation confirms the complementary value of structured academic records and unstructured behavioral logs. Results indicate that ontology-driven hybrid learning enables scalable, explainable, and evidence-based career guidance. © 2025 River Publishers.","Yanan, Z.",2025,10.13052/jicts2245-800x.1334,Journal of ICT Standardization,Artificial intelligence; educational data mining; explainable recommendation; human-in-the-loop systems; hybrid recommender; labor-market analytics; sequence forecasting,Article,0,Scopus,R2B
Knowledge is power: an improvement of recommendation combining collaborative filtering with knowledge graph,"Purpose – The purpose of this study is to tackle the challenge of information overload and address key limitations of collaborative filtering (CF) – specifically data sparsity and the cold start problem – that have been exacerbated by the rapid growth of digital content. To address this issue, the authors propose PTransE-CF, a hybrid recommendation framework that combines CF with knowledge graph (KG)-based semantic reasoning. Design/methodology/approach – The model uses an enhanced path-based PTransE algorithm to extract multi-step semantic paths from KGs, thereby enriching item representations. It then combines these semantic embeddings with item-based CF to compute rating-based similarities. This fusion improves both the accuracy and the interpretability of recommendations. Findings – Experiments on the MovieLens-1M data set show that the PTransE-CF model significantly outperforms traditional CF approaches, especially in cold-start and sparse-data scenarios. Moreover, the incorporation of KG semantics enhances interpretability by revealing semantic relational paths that explain the rationale behind item recommendations. Originality/value – This study advances the field of knowledge management by refining path-aware representation learning and introducing a scalable recommendation framework that effectively integrates semantic knowledge with CF. The model improves both the effectiveness and the explainability of recommendations, offering practical value for enterprise e-commerce platforms as well as educational platforms. © 2025 Emerald Publishing Limited","Zhao, H.; Yang, J.; Cui, H.; Zhang, Z.; Zhang, Q.",2025,10.1108/jkm-05-2024-0573,Journal of Knowledge Management,Collaborative filtering; Knowledge graph; Knowledge recommendation; Path-based embedding; PTransE-CF model,Article,0,Scopus,R2B
A hybrid knowledge-based machine learning approach for ticket classification in the AWS cloud,"Automated classification of customer support tickets is vital for modern service desks to reduce workload and improve response times. Machine learning (ML) methods provide flexibility and accuracy but often lack explainability and incur high computational costs. Knowledge-based systems (KBS) offer transparency and determinism but struggle with ambiguous or unseen inputs. This paper presents a hybrid approach combining a lightweight rule-based classifier with a fallback ML model, deployed in a scalable serverless AWS environment. We evaluated logistic regression with TF-IDF, sentence embedding classifiers, and the hybrid model on a curated multilingual support dataset using accuracy, F1 score, precision, and recall. Logistic regression outperformed embedding-based classifiers, achieving the highest macro-averaged F1 scores. The hybrid system leverages domain-specific rules to handle high-confidence cases and defers to ML when rules do not apply, consistently outperforming standalone ML models. Additional experiments tested robustness across multiple runs, train-test splits, and cross-lingual generalization with German data. Deployed using AWS Lambda, S3, and DynamoDB, the solution balances low latency and scalability. The results demonstrate the hybrid approach's practical advantages for reliable, efficient support ticket classification. © 2025 The Authors. Published by Elsevier B.V.","Nowak-Brzezińska, A.; Drabek, D.",2025,10.1016/j.procs.2025.09.605,Procedia Computer Science,Amazon Web Services (AWS); Explainable AI (XAI); Hybrid AI systems; Serverless ML; Ticket classification,Conference paper,0,Scopus,R2B
Semantic and LLM-Enhanced Data Integration for FAIR-Compliant B2B and B2G Ecosystems,"In today's data-driven environment, organizations increasingly depend on high-quality, interoperable data. This research presents a scalable, FAIR-compliant (Findable, Accessible, Interoperable, Reusable) data integration and governance framework for business-to-business (B2B) and business-to-government (B2G) contexts, addressing both metadata and data interoperability. The solution combines ETL pipelines, Semantic Web technologies, and Large Language Models (LLMs). Metadata interoperability is achieved via RDF schemas, SKOS vocabularies, and linked data principles; data-level integration is supported through schema mapping, format conversion, and LLM-assisted transformation. A dynamic ETL process uses semantic schema mapping and LLM-driven vocabulary suggestions to reduce manual alignment with domain ontologies. The framework is validated through a formal evaluation strategy combining real-world B2B and B2G case studies with comparative analysis against existing solutions. The system's applicability spans across critical B2B and B2G scenarios in domains such as finance, healthcare, public administration and logistics, illustrating its capacity to enable trustworthy data sharing and governance across institutional and organizational boundaries. © 2025 Elsevier B.V.. All rights reserved.","Calancea, C.-G.; Alboaie, L.",2025,10.1016/j.procs.2025.09.327,Procedia Computer Science,B2B2G Data Sharing; Continuous Data Integration; Enterprise Data Governance; LLM-assisted Semantic Data Modeling,Conference paper,0,Scopus,R2B
Large Language Model-Driven Power Dispatch Decision-Making Teaching Assistant: Reinforcement Learning Optimization and Interpretable Knowledge Graph Fusion Method,"The increasing complexity of modern power systems, characterized by the high penetration of renewable energy sources, distributed generation, and highly dynamic load profiles, necessitates the development of advanced computational methods for effective and reliable dispatch decision-making. Traditional optimization techniques, while theoretically sound, often struggle to handle the temporal coupling of system states, stochastic renewable inputs, and multi-level hierarchical control structures that are intrinsic to modern grids. These limitations frequently result in suboptimal operational performance, reduced system resilience, and limited adaptability to unexpected disturbances. To address these pressing challenges, we propose a novel framework that integrates reinforcement learning-based optimization with interpretable knowledge graph fusion, which emphasizes cutting-edge methods in computational intelligence and data-driven modeling. Our approach introduces SynDispatchNet, a physics-integrated dispatch representation that combines domain-specific inductive biases with a learnable policy architecture, enabling both rapid inference and strong generalization across a wide range of dispatch scenarios and grid conditions. Complementing this core architecture, we develop a Knowledge-Aware Trajectory Refinement strategy that leverages historical dispatch trajectories, expert-annotated operating protocols, and real-time feedback from the power system to facilitate continual policy improvement and robust adaptation to dynamic operating environments. Extensive experimental evaluations demonstrate that our proposed method consistently outperforms conventional optimization-based dispatch schemes in terms of feasibility, robustness, and interpretability, while ensuring compliance with physical system constraints. This work represents a significant contribution to the advancement of intelligent and adaptive energy management systems, supporting the development of scalable, data-driven solutions that address the evolving needs of modern power grids and the broader field of computer science. © 2027 World Scientific Publishing Company.","Su, S.; Wang, Z.; Luo, R.",2025,10.1142/s0219467827500781,International Journal of Image and Graphics,intelligent energy management; knowledge graph fusion; power dispatch; Reinforcement learning; synDispatchNet,Article,0,Scopus,R2B
MIPO: Mutual Integration of Patient Journey and Medical Ontology for Healthcare Representation Learning,"Representation learning on electronic health records (EHRs) plays a vital role in downstream medical prediction tasks. Although natural language processing techniques, such as recurrent neural networks, and self-attention, have been adapted for learning medical representations from hierarchical, time-stamped EHR data, they often struggle when either general or task-specific data are limited. Recent efforts have attempted to mitigate this challenge by incorporating medical ontologies (i.e., knowledge graphs) into self-supervised tasks like diagnosis prediction. However, two main issues remain: (1) small and uniform ontologies that lack diversity for robust learning, and (2) insufficient attention to the critical contexts or dependencies underlying patient journeys, which could further enhance ontology-based learning. To address these gaps, we propose MIPO (Mutual Integration of Patient Journey and Medical Ontology), a robust end-to-end framework that employs a Transformer-based architecture for representation learning. MIPO emphasizes task-specific representation learning through a sequential diagnosis prediction task, while also incorporating an ontology-based disease-typing task. A graph-embedding module is introduced to integrate information from patient visit records, thus alleviating data insufficiency. This setup creates a mutually reinforcing loop, where both patient-journey embedding and ontology embedding benefit from each other. We validate MIPO on two real-world benchmark datasets, showing that it consistently outperforms baseline methods under both sufficient and limited data conditions. Furthermore, the resulting diagnosis embeddings offer improved interpretability, underscoring the promise of MIPO for real-world healthcare applications. © 2025 IEEE.","Peng, X.; Long, G.; Shen, T.; Wang, S.; Zhang, C.; Clarke, A.; Schlegel, C.",2025,10.1109/ijcnn64981.2025.11228235,Proceedings of the International Joint Conference on Neural Networks,Electronic Health Record; Healthcare Informatics; Knowledge Graph; Representation Learning,Conference paper,0,Scopus,R2B
Hybrid Privacy Policy-Code Consistency Check using Knowledge Graphs and LLMs,"The increasing concern in user privacy misuse has accelerated research into checking consistencies between smartphone apps' declared privacy policies and their actual behaviors. Recent advances in Large Language Models (LLMs) have introduced promising techniques for semantic comparison, but these methods often suffer from low accuracies and expensive computational costs. To address this problem, this paper proposes a novel hybrid approach that integrates 1) knowledge graph-based deterministic checking to ensure higher accuracy, and 2) LLMs exclusively used for preliminary semantic analysis to save computational costs. Preliminary evaluation indicates this hybrid approach not only achieves 37.63% increase in precision and 23.13% increase F1-score but also consumes 93.5% less tokens and 87.3% shorter time. © 2025 IEEE.","Mao, Z.; Fan, X.; Wang, Y.; Keung, J.; Li, J.",2025,10.1109/qrs-c65679.2025.00101,"Proceedings - 2025 25th International Conference on Software Quality, Reliability and Security Companion, QRS-C 2025",Knowledge Graph; Large Language Models; Privacy Alignment; Privacy Testing; Static Analysis,Conference paper,0,Scopus,R2B
Integrating multi-modal data fusion approaches for analysis of dairy cattle vocalizations,"Non-invasive analysis of dairy cattle vocalizations offers a practical route to continuous assessment of stress and timely health interventions in precision livestock systems. We present a multi-modal AI framework that fuses standard acoustic features (e.g., frequency, duration, amplitude) with non-linguistic, transformer-based representations of call structure for behavior classification. The classification analysis represents the core contribution of this work, while the integration of the Whisper model serves as a complementary exploratory tool, highlighting its potential for future motif-based behavioral studies. Using contact calls recorded from a cohort of lactating Romanian Holsteins during a standardized, brief social-isolation paradigm, we developed an ontology distinguishing high-frequency calls (HFCs) associated with arousal from low-frequency calls (LFCs) associated with calmer states. Across cross-validated models, support vector machine and random-forest classifiers reliably separated call types, and fused acoustic + symbolic features consistently outperformed single-modality inputs. Feature-importance analyses highlighted frequency, loudness, and duration as dominant, interpretable predictors, aligning vocal patterns with established markers of arousal. From a clinical perspective, the system is designed to operate passively on barn audio to flag rising stress signatures in real time, enabling targeted checks, husbandry adjustments, and prioritization for veterinary examination. Integrated with existing sensor networks (e.g., milking robots, environmental monitors), these alerts can function as an early-warning layer that complements conventional surveillance for conditions where vocal changes may accompany pain, respiratory compromise, or maladaptive stress. While the present work validates behaviorally anchored discrimination, ongoing efforts will pair vocal alerts with physiological measures (e.g., cortisol, infrared thermography) and multi-site datasets to strengthen disease-specific inference and generalizability. This framework supports scalable, on-farm welfare surveillance and earlier intervention in emerging health and stress events. © © 2025 Jobarteh, Mincu-Iorga, Gavojdian and Neethirajan.","Jobarteh, B.; Mincu-Iorga, M.; Gavojdian, D.; Neethirajan, S.",2025,10.3389/fvets.2025.1704031,Frontiers in Veterinary Science,acoustic pattern analysis; bioacoustics monitoring; cattle vocalizations; multi-modal data fusion; precision livestock farming,Article,0,Scopus,R2B
